Date,Ticker,Open,High,Low,Close,Volume
2014-10-20,MLBI,13000.0,13000.0,13000.0,13000.0,70000
2014-10-21,MLBI,13000.0,13000.0,13000.0,13000.0,0
2014-10-22,MLBI,13000.0,13000.0,13000.0,13000.0,0
2014-10-23,MLBI,13000.0,13000.0,13000.0,13000.0,10000
2014-10-24,MLBI,13000.0,13000.0,13000.0,13000.0,0
2014-10-27,MLBI,13000.0,13000.0,13000.0,13000.0,0
2014-10-28,MLBI,13000.0,13000.0,13000.0,13000.0,0
2014-10-29,MLBI,12500.0,12500.0,12500.0,12500.0,20000
2014-10-30,MLBI,12500.0,12500.0,12500.0,12500.0,20000
2014-10-31,MLBI,12500.0,12500.0,12500.0,12500.0,200000
2014-11-03,MLBI,12500.0,12500.0,12500.0,12500.0,0
2014-11-04,MLBI,13000.0,13000.0,12500.0,13000.0,220000
2014-11-05,MLBI,12500.0,13000.0,12500.0,12500.0,430000
2014-11-06,MLBI,11975.0,13600.0,11975.0,11975.0,382700
2014-11-07,MLBI,11800.0,12325.0,11800.0,11800.0,41800
2014-11-10,MLBI,11250.0,11775.0,11000.0,11250.0,93100
2014-11-11,MLBI,11700.0,12000.0,11250.0,11700.0,180500
2014-11-12,MLBI,11750.0,11975.0,11575.0,11750.0,72900
2014-11-13,MLBI,11700.0,11750.0,11550.0,11700.0,60400
2014-11-14,MLBI,11900.0,11975.0,11625.0,11900.0,65700
2014-11-17,MLBI,11900.0,12000.0,11800.0,11800.0,72600
2014-11-18,MLBI,11850.0,11950.0,11850.0,11850.0,37100
2014-11-19,MLBI,11800.0,11850.0,11800.0,11800.0,28600
2014-11-20,MLBI,11825.0,11850.0,11700.0,11825.0,17100
2014-11-21,MLBI,11825.0,11900.0,11800.0,11825.0,135800
2014-11-24,MLBI,11850.0,12000.0,11850.0,11850.0,59100
2014-11-25,MLBI,11800.0,11850.0,11800.0,11800.0,29300
2014-11-26,MLBI,11750.0,11950.0,11750.0,11750.0,47400
2014-11-27,MLBI,11800.0,11850.0,11750.0,11800.0,17600
2014-11-28,MLBI,11850.0,11950.0,11700.0,11850.0,16400
2014-12-01,MLBI,11850.0,11850.0,11700.0,11700.0,9800
2014-12-02,MLBI,11700.0,11825.0,11700.0,11800.0,1249200
2014-12-03,MLBI,11800.0,11800.0,11700.0,11700.0,36400
2014-12-04,MLBI,11650.0,11800.0,11650.0,11700.0,26000
2014-12-05,MLBI,11725.0,11800.0,11675.0,11800.0,50200
2014-12-08,MLBI,11800.0,11900.0,11700.0,11775.0,169800
2014-12-09,MLBI,11700.0,11775.0,11700.0,11775.0,7600
2014-12-10,MLBI,11850.0,11850.0,11650.0,11775.0,30100
2014-12-11,MLBI,11800.0,11800.0,11800.0,11800.0,49400
2014-12-12,MLBI,11800.0,11850.0,11800.0,11850.0,6300
2014-12-15,MLBI,11750.0,11850.0,11750.0,11850.0,10500
2014-12-16,MLBI,11850.0,11850.0,11575.0,11800.0,35300
2014-12-17,MLBI,11800.0,11850.0,11800.0,11800.0,19800
2014-12-18,MLBI,11800.0,11850.0,11800.0,11800.0,22900
2014-12-19,MLBI,11825.0,11900.0,11825.0,11900.0,24200
2014-12-22,MLBI,12000.0,12000.0,11900.0,11950.0,37500
2014-12-23,MLBI,11950.0,11975.0,11900.0,11975.0,17000
2014-12-24,MLBI,11975.0,12000.0,11975.0,11975.0,70200
2014-12-29,MLBI,12000.0,12000.0,11950.0,11950.0,100500
2014-12-30,MLBI,11975.0,11975.0,11950.0,11950.0,3600
2015-01-02,MLBI,12000.0,12000.0,12000.0,12000.0,1100
2015-01-05,MLBI,11950.0,12000.0,11700.0,11700.0,38000
2015-01-06,MLBI,11725.0,11850.0,11725.0,11800.0,2400
2015-01-07,MLBI,11875.0,11900.0,11850.0,11900.0,1200
2015-01-08,MLBI,12000.0,12000.0,11750.0,11900.0,11600
2015-01-09,MLBI,11900.0,11950.0,11650.0,11950.0,35400
2015-01-12,MLBI,11950.0,11950.0,11700.0,11925.0,55300
2015-01-13,MLBI,11850.0,11950.0,11850.0,11950.0,18100
2015-01-14,MLBI,11700.0,11875.0,11700.0,11875.0,43900
2015-01-15,MLBI,11700.0,11775.0,11700.0,11700.0,77200
2015-01-16,MLBI,11700.0,11775.0,11700.0,11700.0,15800
2015-01-19,MLBI,11750.0,11800.0,11725.0,11775.0,118000
2015-01-20,MLBI,11775.0,11825.0,11775.0,11825.0,94200
2015-01-21,MLBI,11750.0,11850.0,11700.0,11850.0,134800
2015-01-22,MLBI,11725.0,11850.0,11700.0,11850.0,131400
2015-01-23,MLBI,11875.0,11900.0,11850.0,11900.0,13100
2015-01-26,MLBI,11825.0,11950.0,11775.0,11875.0,91000
2015-01-27,MLBI,11800.0,11900.0,11800.0,11900.0,62100
2015-01-28,MLBI,11850.0,11875.0,11850.0,11875.0,37100
2015-01-29,MLBI,11800.0,11875.0,11800.0,11875.0,57600
2015-01-30,MLBI,11850.0,11900.0,11850.0,11900.0,30300
2015-02-02,MLBI,11800.0,11800.0,11500.0,11800.0,85400
2015-02-03,MLBI,11700.0,11800.0,11600.0,11800.0,148100
2015-02-04,MLBI,11675.0,11775.0,11600.0,11775.0,33000
2015-02-05,MLBI,11575.0,11775.0,11550.0,11775.0,1100
2015-02-06,MLBI,11500.0,11700.0,11300.0,11700.0,155500
2015-02-09,MLBI,11700.0,11750.0,11700.0,11700.0,5400
2015-02-10,MLBI,11450.0,11700.0,11375.0,11700.0,18200
2015-02-11,MLBI,11450.0,11700.0,11450.0,11675.0,9200
2015-02-12,MLBI,11425.0,11650.0,11300.0,11625.0,31200
2015-02-13,MLBI,11625.0,11675.0,11575.0,11575.0,2500
2015-02-16,MLBI,11575.0,11575.0,11000.0,11475.0,15200
2015-02-17,MLBI,11475.0,11600.0,11000.0,11300.0,5700
2015-02-18,MLBI,11300.0,11400.0,11100.0,11350.0,2900
2015-02-20,MLBI,11300.0,11300.0,11025.0,11200.0,1800
2015-02-23,MLBI,11050.0,11050.0,10025.0,10025.0,163500
2015-02-24,MLBI,10075.0,10400.0,10075.0,10350.0,57500
2015-02-25,MLBI,10425.0,10450.0,10150.0,10250.0,23700
2015-02-26,MLBI,10250.0,10425.0,10250.0,10400.0,75400
2015-02-27,MLBI,10425.0,10450.0,10375.0,10400.0,11300
2015-03-02,MLBI,10400.0,10425.0,10350.0,10350.0,97600
2015-03-03,MLBI,10400.0,10500.0,10375.0,10375.0,34000
2015-03-04,MLBI,10500.0,10500.0,10200.0,10200.0,11500
2015-03-05,MLBI,10150.0,10200.0,10000.0,10150.0,102100
