Date,Ticker,Open,High,Low,Close,Volume
2014-10-20,KKGI,228.7644805908203,229.729736328125,228.7644805908203,228.7644805908203,880600
2014-10-21,KKGI,229.729736328125,229.729736328125,225.8687286376953,229.729736328125,22792
2014-10-22,KKGI,236.48648071289062,239.38223266601562,229.729736328125,236.48648071289062,372960
2014-10-23,KKGI,239.38223266601562,239.38223266601562,227.79922485351562,239.38223266601562,376586
2014-10-24,KKGI,238.4169921875,239.38223266601562,233.59072875976562,238.4169921875,73556
2014-10-27,KKGI,239.38223266601562,239.38223266601562,231.6602325439453,239.38223266601562,39368
2014-10-28,KKGI,239.38223266601562,240.3474884033203,232.62548828125,239.38223266601562,476042
2014-10-29,KKGI,241.312744140625,245.1737518310547,237.4517364501953,241.312744140625,211344
2014-10-30,KKGI,243.2432403564453,243.2432403564453,236.48648071289062,243.2432403564453,254338
2014-10-31,KKGI,243.2432403564453,243.2432403564453,234.5559844970703,243.2432403564453,389018
2014-11-03,KKGI,241.312744140625,241.312744140625,238.4169921875,241.312744140625,111888
2014-11-04,KKGI,235.521240234375,241.312744140625,235.521240234375,235.521240234375,256410
2014-11-05,KKGI,236.48648071289062,241.312744140625,235.521240234375,236.48648071289062,213934
2014-11-06,KKGI,239.38223266601562,239.38223266601562,235.521240234375,239.38223266601562,282310
2014-11-07,KKGI,240.3474884033203,240.3474884033203,237.4517364501953,240.3474884033203,290080
2014-11-10,KKGI,240.3474884033203,240.3474884033203,237.4517364501953,240.3474884033203,62160
2014-11-11,KKGI,240.3474884033203,241.312744140625,239.38223266601562,240.3474884033203,104118
2014-11-12,KKGI,241.312744140625,241.312744140625,233.59072875976562,241.312744140625,53872
2014-11-13,KKGI,239.38223266601562,241.312744140625,235.521240234375,239.38223266601562,266252
2014-11-14,KKGI,238.4169921875,239.38223266601562,238.4169921875,238.4169921875,19166
2014-11-17,KKGI,238.4169921875,238.4169921875,233.59072875976562,238.4169921875,46620
2014-11-18,KKGI,238.4169921875,238.4169921875,233.59072875976562,238.4169921875,11914
2014-11-19,KKGI,237.4517364501953,238.4169921875,235.521240234375,237.4517364501953,130536
2014-11-20,KKGI,235.521240234375,237.4517364501953,218.14671325683594,235.521240234375,1056202
2014-11-21,KKGI,235.521240234375,237.4517364501953,228.7644805908203,235.521240234375,95312
2014-11-24,KKGI,236.48648071289062,238.4169921875,235.521240234375,236.48648071289062,233618
2014-11-25,KKGI,239.38223266601562,241.312744140625,235.521240234375,239.38223266601562,1159802
2014-11-26,KKGI,238.4169921875,240.3474884033203,238.4169921875,238.4169921875,25382
2014-11-27,KKGI,237.4517364501953,240.3474884033203,235.521240234375,237.4517364501953,177156
2014-11-28,KKGI,240.3474884033203,240.3474884033203,237.4517364501953,240.3474884033203,139342
2014-12-01,KKGI,238.4169921875,239.38223266601562,236.48648071289062,239.38223266601562,444444
2014-12-02,KKGI,237.4517364501953,239.38223266601562,236.48648071289062,239.38223266601562,270914
2014-12-03,KKGI,236.48648071289062,236.48648071289062,226.83396911621094,228.7644805908203,907018
2014-12-04,KKGI,223.93821716308594,228.7644805908203,223.93821716308594,227.79922485351562,421134
2014-12-05,KKGI,227.79922485351562,228.7644805908203,210.42471313476562,210.42471313476562,1888628
2014-12-08,KKGI,210.42471313476562,211.38995361328125,195.94593811035156,201.73745727539062,3081582
2014-12-09,KKGI,195.94593811035156,201.73745727539062,195.94593811035156,201.73745727539062,271950
2014-12-10,KKGI,201.73745727539062,206.56370544433594,197.87644958496094,198.84170532226562,725718
2014-12-11,KKGI,204.63320922851562,204.63320922851562,191.11968994140625,197.87644958496094,1768970
2014-12-12,KKGI,194.98069763183594,200.77220153808594,194.01544189453125,196.91119384765625,291116
2014-12-15,KKGI,195.94593811035156,202.70269775390625,195.94593811035156,199.80694580078125,594664
2014-12-16,KKGI,197.87644958496094,197.87644958496094,192.08494567871094,195.94593811035156,486402
2014-12-17,KKGI,194.98069763183594,199.80694580078125,193.05018615722656,199.80694580078125,155400
2014-12-18,KKGI,195.94593811035156,197.87644958496094,194.98069763183594,196.91119384765625,2015020
2014-12-19,KKGI,196.91119384765625,201.73745727539062,196.91119384765625,199.80694580078125,185962
2014-12-22,KKGI,198.84170532226562,203.66795349121094,198.84170532226562,200.77220153808594,755762
2014-12-23,KKGI,200.77220153808594,200.77220153808594,196.91119384765625,200.77220153808594,81844
2014-12-24,KKGI,202.70269775390625,202.70269775390625,193.05018615722656,199.80694580078125,132608
2014-12-29,KKGI,195.94593811035156,199.80694580078125,194.98069763183594,197.87644958496094,238280
2014-12-30,KKGI,197.87644958496094,197.87644958496094,193.05018615722656,194.01544189453125,619010
2015-01-02,KKGI,194.01544189453125,197.87644958496094,194.01544189453125,194.98069763183594,64232
2015-01-05,KKGI,193.05018615722656,197.87644958496094,193.05018615722656,196.91119384765625,155918
2015-01-06,KKGI,193.05018615722656,196.91119384765625,193.05018615722656,196.91119384765625,36260
2015-01-07,KKGI,197.87644958496094,198.84170532226562,194.01544189453125,196.91119384765625,73038
2015-01-08,KKGI,194.98069763183594,194.98069763183594,190.15443420410156,191.11968994140625,982646
2015-01-09,KKGI,191.11968994140625,194.98069763183594,184.36293029785156,194.98069763183594,499352
2015-01-12,KKGI,197.87644958496094,197.87644958496094,196.91119384765625,196.91119384765625,13468
2015-01-13,KKGI,196.91119384765625,196.91119384765625,193.05018615722656,193.05018615722656,47138
2015-01-14,KKGI,193.05018615722656,196.91119384765625,189.18919372558594,194.98069763183594,322714
2015-01-15,KKGI,195.94593811035156,196.91119384765625,187.25868225097656,195.94593811035156,181818
2015-01-16,KKGI,194.98069763183594,195.94593811035156,191.11968994140625,194.01544189453125,311318
2015-01-19,KKGI,190.15443420410156,198.84170532226562,190.15443420410156,194.98069763183594,111370
2015-01-20,KKGI,196.91119384765625,197.87644958496094,192.08494567871094,192.08494567871094,375550
2015-01-21,KKGI,194.98069763183594,194.98069763183594,193.05018615722656,194.98069763183594,175602
2015-01-22,KKGI,196.91119384765625,197.87644958496094,193.05018615722656,197.87644958496094,44548
2015-01-23,KKGI,203.66795349121094,203.66795349121094,194.98069763183594,200.77220153808594,394198
2015-01-26,KKGI,198.84170532226562,202.70269775390625,198.84170532226562,200.77220153808594,32634
2015-01-27,KKGI,198.84170532226562,201.73745727539062,194.98069763183594,201.73745727539062,47138
2015-01-28,KKGI,200.77220153808594,200.77220153808594,200.77220153808594,200.77220153808594,10878
2015-01-29,KKGI,201.73745727539062,201.73745727539062,197.87644958496094,199.80694580078125,17612
2015-01-30,KKGI,200.77220153808594,201.73745727539062,194.01544189453125,201.73745727539062,79772
2015-02-02,KKGI,198.84170532226562,198.84170532226562,164.09266662597656,193.05018615722656,615902
2015-02-03,KKGI,193.05018615722656,196.91119384765625,193.05018615722656,193.05018615722656,101010
2015-02-04,KKGI,191.11968994140625,200.77220153808594,191.11968994140625,198.84170532226562,28490
2015-02-05,KKGI,198.84170532226562,198.84170532226562,196.91119384765625,196.91119384765625,10878
2015-02-06,KKGI,200.77220153808594,200.77220153808594,191.11968994140625,199.80694580078125,57498
2015-02-09,KKGI,198.84170532226562,200.77220153808594,193.05018615722656,198.84170532226562,346542
2015-02-10,KKGI,200.77220153808594,200.77220153808594,193.05018615722656,199.80694580078125,134680
2015-02-11,KKGI,194.98069763183594,199.80694580078125,194.98069763183594,198.84170532226562,15540
2015-02-12,KKGI,198.84170532226562,198.84170532226562,194.01544189453125,198.84170532226562,152292
2015-02-13,KKGI,202.70269775390625,202.70269775390625,193.05018615722656,198.84170532226562,228956
2015-02-16,KKGI,202.70269775390625,202.70269775390625,200.77220153808594,200.77220153808594,1554
2015-02-17,KKGI,200.77220153808594,202.70269775390625,194.01544189453125,194.01544189453125,421134
2015-02-18,KKGI,194.01544189453125,200.77220153808594,193.05018615722656,199.80694580078125,185962
2015-02-20,KKGI,199.80694580078125,200.77220153808594,197.87644958496094,199.80694580078125,133644
2015-02-23,KKGI,199.80694580078125,200.77220153808594,199.80694580078125,199.80694580078125,17612
2015-02-24,KKGI,197.87644958496094,197.87644958496094,193.05018615722656,196.91119384765625,179228
2015-02-25,KKGI,196.91119384765625,198.84170532226562,194.01544189453125,195.94593811035156,44030
2015-02-26,KKGI,195.94593811035156,197.87644958496094,195.94593811035156,197.87644958496094,2104116
2015-02-27,KKGI,194.98069763183594,197.87644958496094,194.01544189453125,197.87644958496094,18130
2015-03-02,KKGI,197.87644958496094,200.77220153808594,197.87644958496094,197.87644958496094,118104
2015-03-03,KKGI,200.77220153808594,200.77220153808594,196.91119384765625,199.80694580078125,129500
2015-03-04,KKGI,199.80694580078125,199.80694580078125,194.98069763183594,199.80694580078125,45066
2015-03-05,KKGI,199.80694580078125,199.80694580078125,198.84170532226562,199.80694580078125,26936
2015-03-06,KKGI,196.91119384765625,199.80694580078125,196.91119384765625,199.80694580078125,4144
2015-03-09,KKGI,198.84170532226562,199.80694580078125,198.84170532226562,199.80694580078125,13468
2015-03-10,KKGI,194.98069763183594,199.80694580078125,194.98069763183594,198.84170532226562,46102
2015-03-11,KKGI,196.91119384765625,196.91119384765625,194.98069763183594,195.94593811035156,109298
2015-03-12,KKGI,194.98069763183594,194.98069763183594,194.01544189453125,194.98069763183594,12950
2015-03-13,KKGI,194.01544189453125,196.91119384765625,194.01544189453125,196.91119384765625,99974
