Date,Ticker,Open,High,Low,Close,Volume
2014-10-20,MKPI,14200.0,14200.0,14200.0,14200.0,30300
2014-10-21,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-10-22,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-10-23,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-10-24,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-10-27,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-10-28,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-10-29,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-10-30,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-10-31,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-11-03,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-11-04,MKPI,14300.0,14300.0,14200.0,14300.0,19000
2014-11-05,MKPI,14300.0,14300.0,14300.0,14300.0,0
2014-11-06,MKPI,14300.0,14300.0,14300.0,14300.0,0
2014-11-07,MKPI,14300.0,14300.0,14300.0,14300.0,0
2014-11-10,MKPI,14400.0,14400.0,14400.0,14400.0,19000
2014-11-11,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-12,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-13,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-14,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-17,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-18,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-19,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-20,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-21,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-24,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-25,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-26,MKPI,14400.0,14400.0,14400.0,14400.0,19000
2014-11-27,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-11-28,MKPI,14400.0,14400.0,14400.0,14400.0,10000
2014-12-01,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-12-02,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-12-03,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-12-04,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-12-05,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-12-08,MKPI,14400.0,14400.0,14400.0,14400.0,0
2014-12-09,MKPI,14200.0,14200.0,14200.0,14200.0,10100
2014-12-10,MKPI,14200.0,14200.0,14200.0,14200.0,0
2014-12-11,MKPI,14200.0,14200.0,14200.0,14200.0,100
2014-12-12,MKPI,14000.0,14000.0,14000.0,14000.0,100
2014-12-15,MKPI,14000.0,14000.0,14000.0,14000.0,0
2014-12-16,MKPI,14000.0,14000.0,14000.0,14000.0,0
2014-12-17,MKPI,14000.0,14000.0,14000.0,14000.0,0
2014-12-18,MKPI,14000.0,14000.0,14000.0,14000.0,0
2014-12-19,MKPI,14200.0,14400.0,14200.0,14400.0,30000
2014-12-22,MKPI,14600.0,14600.0,14600.0,14600.0,30000
2014-12-23,MKPI,14600.0,14600.0,14600.0,14600.0,0
2014-12-24,MKPI,14600.0,14600.0,14600.0,14600.0,0
2014-12-29,MKPI,14575.0,15000.0,14575.0,15000.0,35400
2014-12-30,MKPI,15100.0,15300.0,15100.0,15300.0,108000
2015-01-02,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-05,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-06,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-07,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-08,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-09,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-12,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-13,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-14,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-15,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-16,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-19,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-20,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-21,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-22,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-23,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-26,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-27,MKPI,15300.0,15300.0,15300.0,15300.0,100
2015-01-28,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-29,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-01-30,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-02,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-03,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-04,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-05,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-06,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-09,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-10,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-11,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-12,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-13,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-16,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-17,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-18,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-20,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-23,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-24,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-25,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-26,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-02-27,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-03-02,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-03-03,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-03-04,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-03-05,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-03-06,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-03-09,MKPI,15300.0,15300.0,15300.0,15300.0,0
2015-03-10,MKPI,14400.0,14400.0,14000.0,14000.0,14000
2015-03-11,MKPI,14000.0,14000.0,14000.0,14000.0,10000
2015-03-12,MKPI,14000.0,14000.0,14000.0,14000.0,0
2015-03-13,MKPI,14000.0,14000.0,14000.0,14000.0,0
2015-03-16,MKPI,14000.0,14000.0,14000.0,14000.0,0
2015-03-17,MKPI,14000.0,14000.0,14000.0,14000.0,0
2015-03-18,MKPI,14000.0,14000.0,14000.0,14000.0,0
2015-03-19,MKPI,14000.0,14000.0,14000.0,14000.0,0
2015-03-20,MKPI,14000.0,14000.0,14000.0,14000.0,0
2015-03-23,MKPI,13500.0,13500.0,13000.0,13000.0,15000
2015-03-24,MKPI,13300.0,13500.0,13300.0,13500.0,26000
2015-03-25,MKPI,13750.0,14000.0,13750.0,14000.0,61000
2015-03-26,MKPI,14250.0,14400.0,14250.0,14400.0,250000
2015-03-27,MKPI,14400.0,14400.0,14400.0,14400.0,0
2015-03-30,MKPI,14350.0,14850.0,14000.0,14850.0,695700
2015-03-31,MKPI,14850.0,15200.0,14850.0,15200.0,115000
2015-04-01,MKPI,15250.0,15250.0,15250.0,15250.0,5200
2015-04-02,MKPI,15250.0,15250.0,15250.0,15250.0,0
2015-04-06,MKPI,15100.0,15100.0,15000.0,15000.0,70100
2015-04-07,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-08,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-09,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-10,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-13,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-14,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-15,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-16,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-17,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-20,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-21,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-22,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-23,MKPI,15000.0,15000.0,15000.0,15000.0,400000
2015-04-24,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-27,MKPI,15000.0,15000.0,15000.0,15000.0,0
2015-04-28,MKPI,14850.0,14850.0,14850.0,14850.0,1500
2015-04-29,MKPI,14850.0,14850.0,14850.0,14850.0,0
2015-04-30,MKPI,14850.0,14850.0,14850.0,14850.0,0
2015-05-04,MKPI,14850.0,14850.0,14850.0,14850.0,0
2015-05-05,MKPI,14750.0,14750.0,14750.0,14750.0,100
2015-05-06,MKPI,14750.0,14750.0,14750.0,14750.0,100
2015-05-07,MKPI,14750.0,14750.0,14750.0,14750.0,0
