Date,Ticker,Open,High,Low,Close,Volume
2017-07-13,MARK,93.19999694824219,93.19999694824219,82.0,88.80000305175781,162060000
2017-07-14,MARK,88.4000015258789,90.4000015258789,83.5999984741211,88.80000305175781,49557000
2017-07-17,MARK,88.80000305175781,89.19999694824219,84.0,84.0,6644000
2017-07-18,MARK,84.80000305175781,88.0,80.0,82.0,30602000
2017-07-19,MARK,81.5999984741211,85.19999694824219,80.80000305175781,82.4000015258789,14051000
2017-07-20,MARK,82.4000015258789,82.4000015258789,80.4000015258789,80.4000015258789,4853000
2017-07-21,MARK,80.0,81.19999694824219,79.5999984741211,80.4000015258789,9018500
2017-07-24,MARK,81.19999694824219,95.19999694824219,81.19999694824219,89.5999984741211,118399500
2017-07-25,MARK,89.5999984741211,100.0,89.5999984741211,99.5999984741211,190536500
2017-07-26,MARK,99.5999984741211,100.0,96.80000305175781,98.80000305175781,12958000
2017-07-27,MARK,99.5999984741211,103.0,97.5999984741211,99.19999694824219,85376000
2017-07-28,MARK,99.19999694824219,101.0,96.80000305175781,97.19999694824219,23864500
2017-07-31,MARK,96.0,96.80000305175781,93.5999984741211,96.0,16982000
2017-08-01,MARK,96.0,98.0,96.0,96.4000015258789,18571500
2017-08-02,MARK,96.0,96.4000015258789,95.19999694824219,96.0,1642500
2017-08-03,MARK,95.19999694824219,96.0,93.19999694824219,93.5999984741211,2371500
2017-08-04,MARK,92.80000305175781,94.4000015258789,90.0,93.5999984741211,10550000
2017-08-07,MARK,93.5999984741211,94.0,91.19999694824219,91.19999694824219,1312500
2017-08-08,MARK,92.0,92.0,84.0,84.0,3411500
2017-08-09,MARK,86.0,98.0,86.0,96.4000015258789,150205500
2017-08-10,MARK,96.80000305175781,98.0,95.19999694824219,95.5999984741211,39000000
2017-08-11,MARK,94.80000305175781,94.80000305175781,93.19999694824219,94.80000305175781,4642500
2017-08-14,MARK,95.19999694824219,95.19999694824219,94.0,94.0,442000
2017-08-15,MARK,94.0,94.80000305175781,94.0,94.4000015258789,528500
2017-08-16,MARK,94.4000015258789,96.80000305175781,93.5999984741211,94.80000305175781,16533000
2017-08-17,MARK,94.80000305175781,94.80000305175781,94.80000305175781,94.80000305175781,0
2017-08-18,MARK,94.80000305175781,98.80000305175781,94.80000305175781,98.0,35851500
2017-08-21,MARK,98.0,99.5999984741211,97.19999694824219,97.19999694824219,29298000
2017-08-22,MARK,96.4000015258789,96.4000015258789,96.0,96.4000015258789,2316500
2017-08-23,MARK,96.0,113.0,95.19999694824219,104.0,121962000
2017-08-24,MARK,104.0,105.0,103.0,103.0,15136500
2017-08-25,MARK,104.0,109.0,101.0,106.0,46264000
2017-08-28,MARK,106.0,106.0,103.0,106.0,16760500
2017-08-29,MARK,105.0,105.0,104.0,105.0,6401500
2017-08-30,MARK,104.0,112.0,104.0,111.0,39077500
2017-08-31,MARK,111.0,114.0,109.0,111.0,14946000
2017-09-01,MARK,111.0,111.0,111.0,111.0,0
2017-09-04,MARK,112.0,113.0,110.0,112.0,11744500
2017-09-05,MARK,113.0,120.0,113.0,118.0,42905500
2017-09-06,MARK,118.0,131.0,117.0,131.0,63594000
2017-09-07,MARK,131.0,145.0,129.0,144.0,11212500
2017-09-08,MARK,145.0,160.0,140.0,140.0,13166000
2017-09-11,MARK,140.0,142.0,131.0,136.0,4429000
2017-09-12,MARK,139.0,166.0,137.0,162.0,139217500
2017-09-13,MARK,164.0,165.0,154.0,157.0,13497500
2017-09-14,MARK,157.0,162.0,155.0,156.0,5492000
2017-09-15,MARK,156.0,157.0,150.0,150.0,16446000
2017-09-18,MARK,155.0,165.0,155.0,157.0,13842000
2017-09-19,MARK,158.0,165.0,157.0,157.0,19707500
2017-09-20,MARK,158.0,162.0,154.0,156.0,24383500
2017-09-21,MARK,156.0,156.0,156.0,156.0,0
2017-09-22,MARK,156.0,161.0,152.0,152.0,20977500
2017-09-25,MARK,151.0,159.0,151.0,152.0,26222500
2017-09-26,MARK,152.0,154.0,140.0,146.0,2710000
2017-09-27,MARK,150.0,152.0,136.0,150.0,17667000
2017-09-28,MARK,152.0,160.0,148.0,158.0,14413000
2017-09-29,MARK,158.0,160.0,155.0,155.0,13784000
2017-10-02,MARK,155.0,193.0,155.0,193.0,113698000
